wallet_id,total_transaction_count,total_transaction_sum,big_transaction_count,big_transaction_sum,small_transaction_count,small_transaction_sum,from_transaction_count,from_transaction_sum,to_transaction_count,to_transaction_sum,to_unique_wallet,from_unique_wallet,from_unique_big,to_unique_big,from_unique_small,to_unique_small,classification
176335,1,125000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176337,7,3850000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
176346,3,360819012,3,360819012,4,459020691,0,0,0,0,1,0,0,0,0,1,Negative
176353,1,2000000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
176356,1,63793504949,1,63793504949,1,63793504949,0,0,0,0,1,1,0,0,0,0,Positive
176362,1,35077229200,1,35077229200,1,35077229200,0,0,0,0,0,1,0,0,0,0,Positive
176363,1,37887270850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176383,1,82540000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176391,8,55512939649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176395,1,9000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176406,7,679870000,7,679870000,7,679870000,0,0,0,0,0,0,0,0,0,0,Positive
176407,1,19994000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176439,2,809101773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176451,2,761200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176454,1,152667939,1,152667939,1,152667939,0,0,0,0,0,1,0,0,0,0,Positive
176469,18,4227401695772,0,0,2,27518,0,0,0,0,1,0,0,0,0,0,Negative
176490,3,11004000000,3,11004000000,3,11004000000,0,0,0,0,1,1,0,0,0,0,Negative
176494,1,3875000000,1,3875000000,3,3975305000,0,0,0,0,1,1,0,0,0,1,Positive
176503,1,34403460000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176507,1,301000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176508,1,50000000,1,50000000,1,50000000,0,0,0,0,0,1,0,0,1,0,Positive
176509,1,10953812,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176511,1,206035200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176514,3,1912282261,3,1912282261,3,1912282261,0,0,0,0,0,0,0,0,0,0,Negative
176517,3,104273881168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
176520,2,1521630000,2,1521630000,2,1521630000,0,0,0,0,0,0,0,0,0,0,Positive
176528,1,5000001197,1,5000001197,1,5000001197,0,0,0,0,0,1,0,0,0,0,Positive
176529,6,520380372,0,0,1,61928468,0,0,0,0,1,0,0,0,0,1,Positive
176533,1,3944080557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176545,2,349550100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176559,6,29974740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176565,9,279853490000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
176568,1,3000000000,1,3000000000,1,3000000000,0,0,0,0,0,1,0,0,0,0,Positive
176570,1,3239440000,1,3239440000,1,3239440000,0,0,0,0,0,1,0,0,0,0,Positive
176573,1,100000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176578,1,1500000,1,1500000,1,1500000,0,0,0,0,0,1,0,0,1,0,Positive
176581,1,8373595942,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
176588,1,1035444211,1,1035444211,1,1035444211,0,0,0,0,0,1,0,0,0,0,Positive
176595,3,2651000000000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
176605,2,20000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176625,5,6000000000,0,0,1,46870000,0,0,0,0,0,0,0,0,0,0,Negative
176627,1,15000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176628,2,744390293,2,744390293,2,744390293,0,0,0,0,0,0,0,0,0,0,Positive
176640,1,10570057530,1,10570057530,1,10570057530,0,0,0,0,0,1,0,0,0,0,Positive
176645,1,1576384493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176664,1,912624325,1,912624325,1,912624325,0,0,0,0,0,1,0,0,0,0,Positive
176665,1,5118215000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176670,1,145718500,1,145718500,1,145718500,0,0,0,0,1,1,0,0,0,0,Positive
176678,1,500000000,1,500000000,1,500000000,0,0,0,0,0,1,0,0,0,0,Positive
176681,1,1000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176685,1,408750280,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
176692,1,3518010322,1,3518010322,1,3518010322,0,0,0,0,0,1,0,0,0,0,Positive
176700,8,36000000000,8,36000000000,8,36000000000,0,0,0,0,0,0,0,0,0,0,Positive
176721,2,3463508655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
176730,6,43310000000,6,43310000000,7,43410000000,0,0,0,0,1,0,0,0,0,0,Positive
176735,1,26658845,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176739,1,302644526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176744,1,4938039,1,4938039,1,4938039,0,0,0,0,0,1,0,0,1,0,Positive
176751,1,288680416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176757,1,1800000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176763,1,750000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176765,1,58500000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
176770,1,184795704,1,184795704,1,184795704,0,0,0,0,0,1,0,0,0,0,Positive
176778,1,1005364995,1,1005364995,1,1005364995,0,0,0,0,1,1,0,0,0,0,Positive
176780,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,0,1,0,0,0,0,Positive
176781,1,706000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176784,1,300000000,1,300000000,1,300000000,0,0,0,0,0,1,0,0,0,0,Positive
176786,1,22688830059,1,22688830059,1,22688830059,0,0,0,0,0,1,0,0,0,0,Positive
176796,21,95525836476993828767,21,95525836476993828767,21,95525836476993828767,0,0,0,0,0,1,0,0,0,0,Negative
176797,1,1000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176800,2,84797202,2,84797202,2,84797202,0,0,0,0,0,0,0,0,0,0,Positive
176805,1,155365172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176817,1,839356114403,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
176830,1,361503483,1,361503483,1,361503483,0,0,0,0,0,1,0,0,0,0,Positive
176832,10,2365942540000,10,2365942540000,10,2365942540000,0,0,0,0,0,0,0,0,0,0,Negative
176835,2,12168651052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176848,1,500000000,1,500000000,1,500000000,0,0,0,0,0,1,0,0,0,0,Positive
176855,1,100000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176856,2,699984251,2,699984251,2,699984251,0,0,0,0,0,0,0,0,0,0,Positive
176868,3,71938765304,3,71938765304,3,71938765304,0,0,0,0,1,0,0,0,0,0,Negative
176874,1,4107772308,1,4107772308,1,4107772308,0,0,0,0,0,1,0,0,0,0,Positive
176877,6,9470000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176878,1,13000000000,1,13000000000,1,13000000000,0,0,0,0,1,1,0,0,0,0,Positive
176882,1,2000000000,1,2000000000,1,2000000000,0,0,0,0,0,1,0,0,0,0,Positive
176883,1,41670000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
176886,1,75850000,1,75850000,1,75850000,0,0,0,0,1,1,0,0,1,0,Positive
176887,1,300000000,0,0,2,200426235,0,0,0,0,1,1,0,0,0,0,Positive
176892,1,618230703,1,618230703,1,618230703,0,0,0,0,0,1,0,0,0,0,Positive
176895,4,27752665991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
176901,3,1888000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
176915,1,120870864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176925,3,2794525250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
176931,1,36229386700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176941,1,100000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176944,1,2941879850000,1,2941879850000,2,2941879862000,0,0,0,0,1,1,0,0,0,1,Negative
176955,1,2989740,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
176970,1,56000000,1,56000000,1,56000000,0,0,0,0,0,1,0,0,1,0,Positive
176978,1,106853239,1,106853239,1,106853239,0,0,0,0,1,1,0,0,0,0,Positive
176983,1,3550000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
176988,1,529422821,1,529422821,1,529422821,0,0,0,0,0,1,0,0,0,0,Positive
176989,1,19988000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177000,11,2544068650400,11,2544068650400,11,2544068650400,0,0,0,0,0,0,0,0,0,0,Negative
177009,7,100099340056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177014,1,140950000,1,140950000,1,140950000,0,0,0,0,0,1,0,0,0,0,Positive
177016,2,289180916,2,289180916,2,289180916,0,0,0,0,1,0,0,0,0,0,Positive
177022,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,0,1,0,0,0,0,Positive
177024,3,244236400,3,244236400,4,257796400,0,0,0,0,1,1,0,0,1,1,Negative
177032,2,14049833204,2,14049833204,2,14049833204,0,0,0,0,1,0,0,0,0,0,Positive
177033,237,619499567139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177036,65,136192896656046485044,65,136192896656046485044,65,136192896656046485044,0,0,0,0,1,0,0,0,0,0,Negative
177039,1,984638000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177041,1,52390000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177045,3,3582557732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177051,1,100000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177078,1,2208673441,1,2208673441,1,2208673441,0,0,0,0,0,1,0,0,0,0,Positive
177079,5,400000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177082,1,950000000,1,950000000,1,950000000,0,0,0,0,0,1,0,0,0,0,Positive
177084,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,0,1,0,0,0,0,Positive
177085,1,2200000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177086,1,100000000,1,100000000,1,100000000,0,0,0,0,0,1,0,0,1,0,Positive
177093,3,38374430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177094,1,3200000000,1,3200000000,1,3200000000,0,0,0,0,1,1,0,0,0,0,Positive
177098,1,87180000,1,87180000,1,87180000,0,0,0,0,0,1,0,0,1,0,Positive
177102,1,940410402,1,940410402,1,940410402,0,0,0,0,0,1,0,0,0,0,Positive
177108,1,2800000000,1,2800000000,1,2800000000,0,0,0,0,0,1,0,0,0,0,Positive
177110,1,9084071702,1,9084071702,1,9084071702,0,0,0,0,1,1,0,0,0,0,Positive
177111,1,96000000,0,0,1,96000000,0,0,0,0,1,1,0,0,1,1,Positive
177122,2,2200003000,2,2200003000,2,2200003000,0,0,0,0,0,0,0,0,0,0,Positive
177123,1,2381208232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177124,1,704082236,1,704082236,1,704082236,0,0,0,0,1,1,0,0,0,0,Positive
177126,6,1110000000,6,1110000000,6,1110000000,0,0,0,0,1,1,0,0,0,0,Positive
177140,1,2050000000,1,2050000000,1,2050000000,0,0,0,0,0,1,0,0,0,0,Positive
177141,4,2350000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
177156,2,699984251,2,699984251,2,699984251,0,0,0,0,0,0,0,0,0,0,Positive
177159,2,33328990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177162,7,220770164333,7,220770164333,7,220770164333,0,0,0,0,1,0,0,0,0,0,Positive
177170,1,989000000,1,989000000,1,989000000,0,0,0,0,1,1,0,0,0,0,Positive
177174,1,63128000000,1,63128000000,1,63128000000,0,0,0,0,0,1,0,0,0,0,Positive
177176,2,226756903487,2,226756903487,2,226756903487,0,0,0,0,0,0,0,0,0,0,Positive
177189,1,1000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177193,1,88771216257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177197,1,8682461847087583434,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Negative
177213,1,223378000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177219,2,37000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177228,1,500000000,1,500000000,1,500000000,0,0,0,0,0,1,0,0,0,0,Positive
177233,1,16278021403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177236,1,100000000,1,100000000,1,100000000,0,0,0,0,0,1,0,0,1,0,Positive
177237,5,30879347508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177239,1,4000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177242,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,1,1,0,0,0,0,Positive
177245,1,1000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177246,92,3536919222363,92,3536919222363,92,3536919222363,0,0,0,0,0,0,0,0,0,0,Negative
177256,9,2624065488015779566,9,2624065488015779566,9,2624065488015779566,0,0,0,0,1,0,0,0,0,0,Negative
177257,3,1339999999907145671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177264,4,3138311330,4,3138311330,4,3138311330,0,0,0,0,1,0,0,0,0,0,Positive
177268,1,98930000,1,98930000,1,98930000,0,0,0,0,0,1,0,0,1,0,Positive
177269,1,494700000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177273,5,87718541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177284,1,301089114,1,301089114,1,301089114,0,0,0,0,0,1,0,0,0,0,Positive
177289,1,308939541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177291,1,1000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177306,1,590000000,1,590000000,1,590000000,0,0,0,0,0,1,0,0,0,0,Positive
177309,6,9956404160114561108,2,4411867341144900598,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177318,6,49849752272,6,49849752272,6,49849752272,0,0,0,0,0,0,0,0,0,0,Positive
177321,2,3985000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177335,1,69384747,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177339,4,36581048768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177340,1,4996000000,1,4996000000,1,4996000000,0,0,0,0,0,1,0,0,0,0,Positive
177341,1,8335552653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177372,3,377659832,3,377659832,4,382289176,0,0,0,0,1,1,0,0,0,1,Negative
177383,1,2000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177393,2,4899820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177401,1,3535141,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177402,5,143241310000,5,143241310000,5,143241310000,0,0,0,0,1,0,0,0,0,0,Negative
177406,1,400000000,1,400000000,1,400000000,0,0,0,0,0,1,0,0,0,0,Positive
177412,1,1995000000,1,1995000000,1,1995000000,0,0,0,0,0,1,0,0,0,0,Positive
177418,1,28737502690,1,28737502690,1,28737502690,0,0,0,0,1,1,0,0,0,0,Positive
177420,2,11935000000,2,11935000000,2,11935000000,0,0,0,0,0,0,0,0,0,0,Positive
177422,1,5000000,1,5000000,1,5000000,0,0,0,0,0,1,0,0,1,0,Positive
177424,1,2000000000,1,2000000000,1,2000000000,0,0,0,0,1,1,0,0,0,0,Positive
177438,1,3072693325,1,3072693325,1,3072693325,0,0,0,0,0,1,0,0,0,0,Positive
177440,1,5000000000,1,5000000000,1,5000000000,0,0,0,0,0,1,0,0,0,0,Positive
177444,2,896159850,2,896159850,2,896159850,0,0,0,0,1,0,0,0,0,0,Positive
177450,1,3003323202,1,3003323202,1,3003323202,0,0,0,0,0,1,0,0,0,0,Positive
177453,1,167000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
177456,1,1100000000,1,1100000000,1,1100000000,0,0,0,0,0,1,0,0,0,0,Positive
177460,1,35647757334182,1,35647757334182,4,35647757368180,0,0,0,0,0,1,0,0,0,0,Negative
177461,1,297673181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177468,5,6000000000,5,6000000000,5,6000000000,5,6000000000,5,6000000000,0,0,0,0,0,0,Negative
177474,48,81348554356880,48,81348554356880,57,81348554481007,0,0,0,0,1,0,0,0,0,0,Negative
177478,1,89999000000,1,89999000000,1,89999000000,0,0,0,0,1,1,0,0,0,0,Positive
177483,1,1585630375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177484,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,0,1,0,0,0,0,Positive
177492,1,4000000000,1,4000000000,1,4000000000,0,0,0,0,0,1,0,0,0,0,Positive
177497,1,1043338072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177498,5,650000000,5,650000000,5,650000000,0,0,0,0,1,1,0,0,0,0,Negative
177501,11,12769983016600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177504,1,10174585950,1,10174585950,1,10174585950,0,0,0,0,0,1,0,0,0,0,Positive
177507,1,5000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177519,1,899655283,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
177524,1,8500000000,1,8500000000,1,8500000000,0,0,0,0,0,1,0,0,0,0,Positive
177533,1,2100000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177538,1,1000000000,1,1000000000,1,1000000000,0,0,0,0,1,1,0,0,0,0,Positive
177540,2,364000000,2,364000000,2,364000000,0,0,0,0,0,0,0,0,0,0,Positive
177541,1,2040843212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177548,1,397057900,1,397057900,1,397057900,0,0,0,0,1,1,0,0,0,0,Positive
177555,1,8950000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177558,1,220000000,1,220000000,1,220000000,0,0,0,0,1,1,0,0,0,0,Positive
177559,1,552393514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177562,1,34045831764,1,34045831764,1,34045831764,1,34045831764,2,20222101960,1,1,0,0,0,0,Positive
177565,2,2235000000,0,0,2,110119998,0,0,0,0,1,0,0,0,0,0,Positive
177570,1,540000000,1,540000000,1,540000000,0,0,0,0,0,1,0,0,0,0,Positive
177582,17,61871742176,17,61871742176,17,61871742176,0,0,0,0,1,0,0,0,0,0,Positive
177585,1,5000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177594,1,26288247284,1,26288247284,1,26288247284,0,0,0,0,0,1,0,0,0,0,Positive
177597,1,10063060716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177603,2,251200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177627,1,100000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177629,1,96000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177635,1,1735000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
177642,2,1253125000,2,1253125000,2,1253125000,0,0,0,0,1,0,0,0,0,0,Positive
177644,1,1482261694,1,1482261694,1,1482261694,0,0,0,0,0,1,0,0,0,0,Positive
177645,1,10101800,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177648,1,8000000000,1,8000000000,1,8000000000,0,0,0,0,0,1,0,0,0,0,Positive
177655,1,3098195344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177661,2,2463951878917823151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177669,1,200000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
177685,1,19292979093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177690,1,1177000000,1,1177000000,1,1177000000,0,0,0,0,0,1,0,0,0,0,Positive
177694,1,108420000,1,108420000,1,108420000,0,0,0,0,1,1,0,0,0,0,Positive
177704,1,600000000,1,600000000,1,600000000,0,0,0,0,1,1,0,0,0,0,Positive
177714,1,2000000000,1,2000000000,1,2000000000,0,0,0,0,0,1,0,0,0,0,Positive
177717,4,41000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177720,1,60876083441171059,1,60876083441171059,1,60876083441171059,0,0,0,0,0,1,0,0,0,0,Negative
177721,1,58231935336621070,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
177723,1,230000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177729,7,304930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177732,1,1301471135,1,1301471135,1,1301471135,0,0,0,0,1,1,0,0,0,0,Positive
177735,1,5000000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
177744,3,171964296,3,171964296,3,171964296,0,0,0,0,1,1,0,0,1,0,Negative
177748,1,1999937016467,1,1999937016467,2,1999957656467,0,0,0,0,1,1,0,0,0,1,Negative
177753,2,2000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
177762,1,35000000000,1,35000000000,1,35000000000,0,0,0,0,1,1,0,0,0,0,Positive
177771,3,88085285003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177773,1,3200000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177777,3,1369000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177778,1,38550000000,1,38550000000,4,38650030000,0,0,0,0,1,1,0,0,0,0,Positive
177780,1,10165000000,1,10165000000,2,10185000000,0,0,0,0,0,1,0,0,0,0,Positive
177783,6,75200000000,0,0,1,24495600,0,0,0,0,0,0,0,0,0,0,Positive
177788,1,607193051,1,607193051,1,607193051,0,0,0,0,0,1,0,0,0,0,Positive
177792,1,3196450411,1,3196450411,1,3196450411,0,0,0,0,0,1,0,0,0,0,Positive
177811,1,744384,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177816,3,29294043728,3,29294043728,3,29294043728,0,0,0,0,0,0,0,0,0,0,Negative
177825,3,5500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177829,1,1245914625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177832,1,209971913,1,209971913,1,209971913,0,0,0,0,1,1,0,0,0,0,Positive
177835,1,43388082,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
177837,3,8650000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177842,1,5300768090,1,5300768090,1,5300768090,0,0,0,0,0,1,0,0,0,0,Positive
177843,11,4735571298075590411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177847,1,500000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177849,1,587158784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177858,17,3068960000,17,3068960000,17,3068960000,0,0,0,0,1,1,0,0,0,0,Positive
177876,4,40000,4,40000,4,40000,0,0,0,0,0,0,0,0,0,0,Positive
177877,2,25440816535513771182,10,210332035779669932341,4,40000,0,0,0,0,1,0,0,0,0,0,Negative
177886,1,18740890000,1,18740890000,1,18740890000,0,0,0,0,1,1,0,0,0,0,Positive
177893,2,1132783088792006173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
177901,1,50004071,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
177906,1,3412100000,1,3412100000,1,3412100000,0,0,0,0,0,1,0,0,0,0,Positive
177915,1,700000000,0,0,0,0,1,700000000,0,0,0,1,0,0,0,0,Positive
177925,1,2023030000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177928,1,9157503290,1,9157503290,1,9157503290,0,0,0,0,0,1,0,0,0,0,Positive
177930,3,30180985051979672101,3,30180985051979672101,3,30180985051979672101,0,0,0,0,1,1,0,0,0,0,Negative
177933,1,550000000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
177934,2,17087389022,2,17087389022,2,17087389022,0,0,0,0,1,0,0,0,0,0,Positive
177936,2,981080000,2,981080000,2,981080000,0,0,0,0,0,0,0,0,0,0,Positive
177948,1,3360000000,1,3360000000,1,3360000000,0,0,0,0,0,1,0,0,0,0,Positive
177956,2,250668000000,2,250668000000,2,250668000000,0,0,0,0,1,0,0,0,0,0,Positive
177957,1,1562158593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177958,1,22372864440,1,22372864440,1,22372864440,0,0,0,0,0,1,0,0,0,0,Positive
177960,15,6810557325294,15,6810557325294,15,6810557325294,0,0,0,0,0,0,0,0,0,0,Negative
177969,3,63346161980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177970,2,52593433479,2,52593433479,2,52593433479,0,0,0,0,1,0,0,0,0,0,Positive
177976,1,8934586144,1,8934586144,1,8934586144,0,0,0,0,0,1,0,0,0,0,Positive
177981,1,500000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177984,1,100000000000,1,100000000000,1,100000000000,0,0,0,0,0,1,0,0,0,0,Positive
177985,1,38000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177987,6,2539644375778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
177995,1,15004860192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
177996,5,40389813562,5,40389813562,5,40389813562,0,0,0,0,0,0,0,0,0,0,Negative
178002,10,2000000000,10,2000000000,10,2000000000,0,0,0,0,0,0,0,0,0,0,Positive
178006,3,297643213204566449,3,297643213204566449,3,297643213204566449,0,0,0,0,1,0,0,0,0,0,Negative
178014,26,18063774998907236667,26,18063774998907236667,27,18063774998951861595,0,0,0,0,1,0,0,0,0,0,Negative
178017,16,148544872296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
178018,1,10084774400,1,10084774400,1,10084774400,0,0,0,0,0,1,0,0,0,0,Positive
178019,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,Positive
178026,3,46600761401,3,46600761401,3,46600761401,0,0,0,0,1,0,0,0,0,0,Negative
178042,1,179000000,1,179000000,1,179000000,0,0,0,0,0,1,0,0,0,0,Positive
178043,1,1288003252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
178044,2,1262827006,2,1262827006,2,1262827006,0,0,0,0,1,0,0,0,0,0,Positive
178050,1,800062172,1,800062172,1,800062172,0,0,0,0,1,1,0,0,0,0,Positive
178056,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Positive
178062,2,3000000005002219531,2,3000000005002219531,2,3000000005002219531,0,0,0,0,0,0,0,0,0,0,Negative
178065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
178070,1,15991000000,1,15991000000,1,15991000000,0,0,0,0,0,1,0,0,0,0,Positive
178072,1,2300000000,1,2300000000,1,2300000000,0,0,0,0,1,1,0,0,0,0,Positive
178073,2,11400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
178077,1,85000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
178107,1,13792324012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
